RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
940,15599289,Yeh,724,France,Female,37,10,68598.56,1,1,0,8,0,6,1234,9c35_15599289@gmail.com,ROLE_USER
941,15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,7,0,5,1234,af4b_15754084@gmail.com,ROLE_USER
942,15676521,Y?an,696,France,Female,31,8,0.0,2,0,0,10,0,5,1234,b98c_15676521@gmail.com,ROLE_USER
943,15804586,Lin,376,France,Female,46,6,0.0,1,1,0,8,1,6,1234,8ff1_15804586@gmail.com,ROLE_USER
944,15781465,Schofield,675,Germany,Female,29,8,121326.42,1,1,0,7,0,5,1234,9df3_15781465@gmail.com,ROLE_USER
945,15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,7,0,6,1234,a224_15729362@gmail.com,ROLE_USER
946,15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,7,0,5,1234,94db_15709295@gmail.com,ROLE_USER
947,15745324,Milani,599,Spain,Female,39,4,0.0,1,1,0,10,1,6,1234,8042_15745324@gmail.com,ROLE_USER
948,15741336,Ejimofor,715,France,Female,38,5,118590.41,1,1,1,1,1,6,1234,bb35_15741336@gmail.com,ROLE_USER
949,15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,7,0,7,1234,b97c_15783659@gmail.com,ROLE_USER
950,15620981,Wickham,684,France,Female,48,3,73309.38,1,0,0,2,1,6,1234,a7e4_15620981@gmail.com,ROLE_USER
951,15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,3,0,6,1234,9f59_15630328@gmail.com,ROLE_USER
952,15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,1,0,1,0,5,1234,a2bb_15785899@gmail.com,ROLE_USER
953,15606149,Wood,571,Germany,Female,66,9,111577.01,1,0,1,10,0,7,1234,a8e8_15606149@gmail.com,ROLE_USER
954,15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,6,0,6,1234,b03a_15671139@gmail.com,ROLE_USER
955,15660429,Ch'in,665,Spain,Female,42,2,156371.61,2,0,1,8,1,6,1234,90cb_15660429@gmail.com,ROLE_USER
956,15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,4,0,6,1234,b39c_15571002@gmail.com,ROLE_USER
957,15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,0,1,5,0,6,1234,9cb8_15631681@gmail.com,ROLE_USER
958,15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,1,1,3,0,7,1234,b73d_15731522@gmail.com,ROLE_USER
959,15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,0,0,1,0,5,1234,ac26_15619529@gmail.com,ROLE_USER
960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,2,0,6,1234,98bf_15628034@gmail.com,ROLE_USER
961,15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,7,0,5,1234,b95b_15686164@gmail.com,ROLE_USER
962,15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,1,0,6,0,5,1234,829c_15582797@gmail.com,ROLE_USER
963,15753831,Cox,642,Spain,Male,32,7,100433.8,1,1,1,2,0,5,1234,a6a7_15753831@gmail.com,ROLE_USER
964,15731815,Nepean,529,Spain,Male,63,4,96134.11,3,1,0,6,1,7,1234,81ac_15731815@gmail.com,ROLE_USER
965,15580956,McNess,683,Germany,Female,43,4,115888.04,1,1,1,6,1,6,1234,a5c2_15580956@gmail.com,ROLE_USER
966,15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,4,0,6,1234,827e_15602084@gmail.com,ROLE_USER
967,15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,8,0,5,1234,8f48_15589805@gmail.com,ROLE_USER
968,15720893,Gilbert,637,Spain,Female,34,9,0.0,2,0,0,2,0,5,1234,b06e_15720893@gmail.com,ROLE_USER
969,15641009,Wilhelm,544,France,Male,37,3,84496.71,1,0,0,4,0,6,1234,a1a1_15641009@gmail.com,ROLE_USER
970,15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,0,1,6,0,7,1234,82ca_15605926@gmail.com,ROLE_USER
971,15805955,L?,638,France,Female,48,10,138333.03,1,1,1,3,0,6,1234,bf9c_15805955@gmail.com,ROLE_USER
972,15801488,Buckner,723,France,Male,25,3,0.0,2,1,1,7,0,5,1234,80c1_15801488@gmail.com,ROLE_USER
973,15605918,Padovesi,635,Germany,Male,43,5,78992.75,2,0,0,8,0,6,1234,b2f3_15605918@gmail.com,ROLE_USER
974,15779711,Gray,750,Spain,Female,38,7,97257.41,2,0,1,10,0,6,1234,8305_15779711@gmail.com,ROLE_USER
975,15705620,Lu,730,France,Male,34,5,122453.37,2,1,0,7,0,5,1234,a15e_15705620@gmail.com,ROLE_USER
976,15685357,Wright,750,Spain,Female,36,8,112940.07,1,0,1,1,0,6,1234,99e1_15685357@gmail.com,ROLE_USER
977,15570060,Palerma,586,France,Female,43,8,132558.26,1,1,0,4,1,6,1234,b166_15570060@gmail.com,ROLE_USER
978,15582616,Y?an,520,France,Female,38,4,0.0,2,1,0,3,0,6,1234,a8b5_15582616@gmail.com,ROLE_USER
979,15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,4,0,6,1234,8557_15799515@gmail.com,ROLE_USER
980,15642937,Padovesi,550,France,Female,46,7,0.0,2,1,0,7,0,6,1234,a259_15642937@gmail.com,ROLE_USER
981,15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,8,0,5,1234,98ce_15624729@gmail.com,ROLE_USER
982,15566156,Franklin,749,Germany,Female,44,0,71497.79,2,0,0,8,0,6,1234,a8a7_15566156@gmail.com,ROLE_USER
983,15792360,Clark,668,France,Male,32,7,0.0,2,1,1,1,0,5,1234,b6cf_15792360@gmail.com,ROLE_USER
984,15807008,McGregor,614,Germany,Female,35,6,128100.28,1,0,0,4,1,5,1234,9556_15807008@gmail.com,ROLE_USER
985,15704770,Pan,773,France,Male,25,1,124532.78,2,0,1,1,0,5,1234,8830_15704770@gmail.com,ROLE_USER
986,15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,1,1,5,0,5,1234,b544_15756475@gmail.com,ROLE_USER
987,15655339,Spencer,566,France,Male,36,1,142120.91,1,1,0,4,0,6,1234,9fa7_15655339@gmail.com,ROLE_USER
988,15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,6,1,5,1234,bbae_15613749@gmail.com,ROLE_USER
989,15664521,David,659,Spain,Male,31,7,149620.88,2,1,1,6,0,5,1234,b526_15664521@gmail.com,ROLE_USER
990,15681206,Hsing,722,France,Female,49,3,168197.66,1,1,0,8,1,6,1234,956e_15681206@gmail.com,ROLE_USER
991,15745527,Burke,655,France,Male,37,5,93147.0,2,1,0,4,0,6,1234,87d9_15745527@gmail.com,ROLE_USER
992,15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,8,0,5,1234,82b0_15806926@gmail.com,ROLE_USER
993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,8,0,6,1234,bbb8_15724563@gmail.com,ROLE_USER
994,15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,6,0,5,1234,a112_15782899@gmail.com,ROLE_USER
995,15623521,Sozonov,838,Spain,Male,43,9,123105.88,2,1,0,8,0,6,1234,b198_15623521@gmail.com,ROLE_USER
996,15810218,Sun,610,Spain,Male,29,9,0.0,3,0,1,5,0,5,1234,b1e3_15810218@gmail.com,ROLE_USER
997,15645621,Hunter,811,Spain,Male,44,3,0.0,2,0,1,4,0,6,1234,9968_15645621@gmail.com,ROLE_USER
998,15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,1,0,7,1234,ac45_15608114@gmail.com,ROLE_USER
999,15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,1,0,5,1234,80d9_15659557@gmail.com,ROLE_USER
1000,15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,5,0,6,1234,a937_15787772@gmail.com,ROLE_USER
1001,15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,1,0,6,1234,8a60_15691111@gmail.com,ROLE_USER
1002,15592089,Larsen,788,France,Female,43,10,0.0,2,1,1,6,0,6,1234,aa41_15592089@gmail.com,ROLE_USER
1003,15633897,Owen,725,Germany,Male,39,1,50880.98,2,1,1,10,0,6,1234,88f3_15633897@gmail.com,ROLE_USER
1004,15701301,Murphy,646,France,Female,42,3,175159.9,2,0,0,4,1,6,1234,9635_15701301@gmail.com,ROLE_USER
1005,15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,3,0,5,1234,816e_15723685@gmail.com,ROLE_USER
1006,15701602,Ayers,521,Germany,Male,52,5,116497.31,3,0,0,3,1,6,1234,9523_15701602@gmail.com,ROLE_USER
1007,15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,3,0,5,1234,8720_15739189@gmail.com,ROLE_USER
1008,15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,2,0,6,1234,ab12_15573086@gmail.com,ROLE_USER
1009,15569050,Farrell,444,France,Male,45,6,0.0,1,1,0,7,1,6,1234,96e9_15569050@gmail.com,ROLE_USER
1010,15750765,Sanders,650,Spain,Male,71,0,0.0,1,1,1,9,0,7,1234,8446_15750765@gmail.com,ROLE_USER
1011,15799811,Herrera,724,France,Male,40,10,0.0,1,1,0,7,1,6,1234,a240_15799811@gmail.com,ROLE_USER
1012,15698442,Eberechukwu,719,Spain,Male,35,3,122964.88,1,1,1,7,0,5,1234,beba_15698442@gmail.com,ROLE_USER
1013,15655274,Bardin,548,France,Female,29,4,0.0,2,0,1,3,0,5,1234,a9db_15655274@gmail.com,ROLE_USER
1014,15603594,Nwankwo,635,Spain,Male,24,4,0.0,2,1,1,4,0,4,1234,b29f_15603594@gmail.com,ROLE_USER
1015,15585961,Talbot,496,Spain,Female,43,3,0.0,2,0,1,10,0,6,1234,8bc1_15585961@gmail.com,ROLE_USER
1016,15686936,McGregor,676,France,Female,37,5,89634.69,1,1,1,9,1,6,1234,a40d_15686936@gmail.com,ROLE_USER
1017,15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,3,0,6,1234,a432_15770424@gmail.com,ROLE_USER
1018,15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,4,0,6,1234,abe7_15587451@gmail.com,ROLE_USER
1019,15602010,Zikoranaudodimma,850,Germany,Female,45,5,103909.86,1,1,0,3,1,6,1234,b880_15602010@gmail.com,ROLE_USER
1020,15600583,Garner,633,France,Male,31,1,0.0,1,1,0,3,0,5,1234,b2c0_15600583@gmail.com,ROLE_USER
1021,15654673,Onyinyechukwuka,625,France,Male,49,6,173434.9,1,1,0,9,1,6,1234,a631_15654673@gmail.com,ROLE_USER
1022,15717164,Genovese,485,Spain,Male,32,6,102238.01,2,1,1,10,0,5,1234,bd5e_15717164@gmail.com,ROLE_USER
1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,4,0,6,1234,bdba_15765014@gmail.com,ROLE_USER
1024,15682639,Marshall,642,France,Male,32,3,0.0,2,1,1,5,0,5,1234,86a0_15682639@gmail.com,ROLE_USER
1025,15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,4,0,5,1234,9af8_15729279@gmail.com,ROLE_USER
1026,15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,3,0,5,1234,b2cb_15759805@gmail.com,ROLE_USER
1027,15767864,Fulton,628,France,Male,33,6,0.0,2,0,0,10,0,5,1234,b56d_15767864@gmail.com,ROLE_USER
1028,15769948,Palerma,737,Germany,Male,35,0,133377.8,1,0,1,4,0,5,1234,b34c_15769948@gmail.com,ROLE_USER
1029,15686345,McCaffrey,828,Spain,Male,34,9,0.0,2,1,1,5,0,5,1234,917f_15686345@gmail.com,ROLE_USER
1030,15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,8,0,6,1234,820f_15688071@gmail.com,ROLE_USER
1031,15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,8,0,6,1234,8c62_15681174@gmail.com,ROLE_USER
1032,15667521,Crawford,631,France,Female,22,3,0.0,2,0,0,2,0,4,1234,9810_15667521@gmail.com,ROLE_USER
1033,15750243,Genovese,830,Spain,Male,40,4,0.0,2,0,1,5,0,6,1234,9fee_15750243@gmail.com,ROLE_USER
1034,15695475,Maclean,645,France,Male,29,1,130131.08,2,0,1,10,0,5,1234,a35c_15695475@gmail.com,ROLE_USER
1035,15689176,Fabro,663,France,Male,46,3,0.0,2,0,1,9,0,6,1234,9946_15689176@gmail.com,ROLE_USER
1036,15652955,Price,678,Spain,Male,30,0,0.0,1,1,0,2,0,5,1234,9313_15652955@gmail.com,ROLE_USER
1037,15668958,Chatfield,521,France,Male,30,2,107316.09,1,1,0,4,0,5,1234,a872_15668958@gmail.com,ROLE_USER
1038,15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,10,0,4,1234,ab12_15631054@gmail.com,ROLE_USER
1039,15581479,Archer,523,France,Male,30,1,83181.29,1,1,1,7,0,5,1234,81ee_15581479@gmail.com,ROLE_USER
1040,15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,5,0,7,1234,bfe8_15577478@gmail.com,ROLE_USER
1041,15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,1,0,7,1234,a173_15780870@gmail.com,ROLE_USER
1042,15692317,Craig,722,France,Male,30,5,0.0,2,1,0,9,0,5,1234,b757_15692317@gmail.com,ROLE_USER
1043,15593969,Abramovich,630,Spain,Female,39,7,135483.17,1,1,0,8,1,6,1234,8f3b_15593969@gmail.com,ROLE_USER
1044,15570417,Chien,579,France,Male,35,1,0.0,2,1,0,1,0,5,1234,b5ad_15570417@gmail.com,ROLE_USER
1045,15779059,Timms,670,France,Female,38,4,119624.54,2,1,1,6,0,6,1234,a0d3_15779059@gmail.com,ROLE_USER
1046,15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,5,0,5,1234,91ec_15785980@gmail.com,ROLE_USER
1047,15644200,Hamilton,807,Spain,Female,42,1,0.0,1,1,0,1,1,6,1234,9981_15644200@gmail.com,ROLE_USER
1048,15793949,Cheng,726,France,Female,48,4,0.0,1,1,0,6,1,6,1234,ae04_15793949@gmail.com,ROLE_USER
1049,15645103,Su,812,Germany,Male,25,5,54817.55,1,1,0,7,0,5,1234,90f4_15645103@gmail.com,ROLE_USER
1050,15705860,McKenzie,631,Germany,Male,40,3,107949.45,1,1,0,3,1,6,1234,af3d_15705860@gmail.com,ROLE_USER
1051,15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,9,0,5,1234,9c19_15623828@gmail.com,ROLE_USER
1052,15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,1,0,6,1234,b59b_15715003@gmail.com,ROLE_USER
1053,15623471,Marcelo,607,Germany,Male,38,3,98205.77,1,1,0,9,0,6,1234,8f8b_15623471@gmail.com,ROLE_USER
1054,15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,3,0,6,1234,89ce_15798348@gmail.com,ROLE_USER
1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,2,0,4,1234,a3b3_15743016@gmail.com,ROLE_USER
1056,15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,9,0,7,1234,9002_15769499@gmail.com,ROLE_USER
1057,15798521,Tai,675,Spain,Male,33,3,0.0,2,1,0,3,0,5,1234,b581_15798521@gmail.com,ROLE_USER
1058,15706534,Enyinnaya,581,France,Female,47,1,122949.14,1,0,0,10,1,6,1234,b7e3_15706534@gmail.com,ROLE_USER
1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,2,0,5,1234,bb0b_15706186@gmail.com,ROLE_USER
1060,15812197,Kline,850,France,Male,38,7,80293.98,1,0,0,7,0,6,1234,8c61_15812197@gmail.com,ROLE_USER
1061,15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,10,0,6,1234,adf4_15650933@gmail.com,ROLE_USER
1062,15692991,Wood,710,Spain,Female,38,4,0.0,2,1,1,7,0,6,1234,8211_15692991@gmail.com,ROLE_USER
1063,15631189,Riggs,613,Germany,Male,38,9,67111.65,1,1,0,4,1,6,1234,a515_15631189@gmail.com,ROLE_USER
1064,15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,9,0,5,1234,aa4d_15762198@gmail.com,ROLE_USER
1065,15699598,Smith,723,France,Female,20,4,0.0,2,1,1,8,0,4,1234,917a_15699598@gmail.com,ROLE_USER
1066,15692744,Davison,512,France,Male,36,4,152169.12,2,0,0,2,1,6,1234,821b_15692744@gmail.com,ROLE_USER
1067,15688963,Ingram,731,France,Female,52,10,0.0,1,1,1,2,1,6,1234,8dba_15688963@gmail.com,ROLE_USER
1068,15599131,Dilke,650,Germany,Male,26,4,214346.96,2,1,0,7,0,5,1234,9856_15599131@gmail.com,ROLE_USER
1069,15680303,Gibson,594,France,Male,57,6,0.0,1,1,0,1,1,6,1234,b896_15680303@gmail.com,ROLE_USER
1070,15628674,Iadanza,844,France,Male,40,7,113348.14,1,1,0,2,1,6,1234,9659_15628674@gmail.com,ROLE_USER
1071,15648075,Hebert,686,Germany,Female,47,5,170935.94,1,1,0,9,1,6,1234,883e_15648075@gmail.com,ROLE_USER
1072,15586970,Pinto,695,Germany,Male,52,8,103023.26,1,1,1,2,0,6,1234,a53b_15586970@gmail.com,ROLE_USER
1073,15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,10,0,4,1234,bd6f_15625698@gmail.com,ROLE_USER
1074,15790497,Ross,503,Spain,Male,37,6,0.0,2,0,0,7,0,6,1234,96c2_15790497@gmail.com,ROLE_USER
1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,2,0,5,1234,8773_15682618@gmail.com,ROLE_USER
1076,15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,9,0,5,1234,adb8_15762937@gmail.com,ROLE_USER
1077,15750929,Burgess,702,Spain,Male,39,8,0.0,2,1,0,5,0,6,1234,8434_15750929@gmail.com,ROLE_USER
1078,15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,1,0,5,1234,a2df_15729832@gmail.com,ROLE_USER
1079,15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,1,0,6,1234,b4d4_15633650@gmail.com,ROLE_USER
1080,15748856,Liang,664,France,Male,32,10,107209.73,1,1,1,6,0,5,1234,9e62_15748856@gmail.com,ROLE_USER
1081,15589195,Bluett,766,Germany,Female,38,7,130933.74,1,0,1,1,0,6,1234,a07e_15589195@gmail.com,ROLE_USER
1082,15699911,Chapman,461,Spain,Female,35,8,0.0,1,1,0,7,0,5,1234,9f29_15699911@gmail.com,ROLE_USER
1083,15663438,Andrejew,688,Spain,Male,36,0,89772.3,1,1,0,9,1,6,1234,9f29_15663438@gmail.com,ROLE_USER
1084,15692583,Udobata,678,France,Female,32,5,0.0,2,1,0,5,0,5,1234,903a_15692583@gmail.com,ROLE_USER
1085,15591257,Ejimofor,796,France,Male,24,8,0.0,2,1,0,4,0,4,1234,9d58_15591257@gmail.com,ROLE_USER
1086,15646513,Spyer,803,France,Male,42,5,0.0,1,1,0,10,1,6,1234,86b6_15646513@gmail.com,ROLE_USER
1087,15708063,Walker,712,France,Male,36,2,100749.5,3,0,0,4,1,6,1234,a924_15708063@gmail.com,ROLE_USER
1088,15696098,Palermo,498,France,Female,31,10,0.0,2,1,0,1,0,5,1234,a9ac_15696098@gmail.com,ROLE_USER
1089,15645517,Philip,850,Spain,Male,22,2,0.0,2,1,1,1,0,4,1234,b295_15645517@gmail.com,ROLE_USER
1090,15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,2,0,6,1234,8d95_15649744@gmail.com,ROLE_USER
1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,7,0,5,1234,9626_15604304@gmail.com,ROLE_USER
1092,15784092,Henderson,732,France,Male,36,7,126195.81,1,1,1,7,0,6,1234,97a2_15784092@gmail.com,ROLE_USER
1093,15585198,Bergamaschi,715,France,Male,41,4,94267.9,1,0,1,8,1,6,1234,bd33_15585198@gmail.com,ROLE_USER
1094,15624347,Fokine,651,France,Male,40,4,0.0,2,1,1,8,0,6,1234,938b_15624347@gmail.com,ROLE_USER
1095,15621687,Mackay,813,France,Male,34,0,0.0,2,1,0,3,0,5,1234,9279_15621687@gmail.com,ROLE_USER
1096,15689081,Wu,692,France,Male,29,4,0.0,1,1,0,4,1,5,1234,a7d2_15689081@gmail.com,ROLE_USER
1097,15813168,Maslova,756,Germany,Female,39,3,100717.85,3,1,1,4,1,6,1234,92d4_15813168@gmail.com,ROLE_USER
1098,15604295,Wei,543,France,Male,36,6,0.0,2,1,0,9,0,6,1234,aefd_15604295@gmail.com,ROLE_USER
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,5,0,5,1234,b353_15724127@gmail.com,ROLE_USER
1100,15673055,Sung,494,Spain,Male,38,7,0.0,2,1,1,1,0,6,1234,b751_15673055@gmail.com,ROLE_USER
1101,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,9,0,6,1234,adaf_15768201@gmail.com,ROLE_USER
1102,15782219,Fanucci,703,Spain,Male,29,9,0.0,2,1,0,3,0,5,1234,9fcb_15782219@gmail.com,ROLE_USER
1103,15746410,Thompson,432,Spain,Male,38,7,0.0,2,1,0,8,0,6,1234,bc30_15746410@gmail.com,ROLE_USER
1104,15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,4,0,5,1234,a620_15780144@gmail.com,ROLE_USER
1105,15590476,Onochie,589,France,Male,28,7,0.0,2,1,0,8,0,5,1234,8f72_15590476@gmail.com,ROLE_USER
1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,3,0,6,1234,a81a_15624293@gmail.com,ROLE_USER
1107,15618182,Ndubueze,678,France,Female,38,2,0.0,2,0,0,6,0,6,1234,a2f3_15618182@gmail.com,ROLE_USER
1108,15660316,Stephenson,420,Germany,Female,34,1,135549.9,1,0,0,8,1,5,1234,8f8d_15660316@gmail.com,ROLE_USER
1109,15678886,Golubev,679,Germany,Male,38,7,110555.37,2,1,0,3,0,6,1234,8927_15678886@gmail.com,ROLE_USER
1110,15616330,Liao,595,France,Male,31,4,0.0,2,1,0,10,0,5,1234,8971_15616330@gmail.com,ROLE_USER
1111,15592229,Mullan,713,France,Female,52,0,185891.54,1,1,1,3,1,6,1234,982c_15592229@gmail.com,ROLE_USER
1112,15798424,Glover,833,Germany,Male,59,1,130854.59,1,1,1,2,1,6,1234,9c98_15798424@gmail.com,ROLE_USER
1113,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,4,0,6,1234,89fc_15714750@gmail.com,ROLE_USER
1114,15648800,Paterson,731,Germany,Female,21,8,132312.06,1,1,0,6,1,4,1234,99dd_15648800@gmail.com,ROLE_USER
1115,15626147,Maclean,608,France,Female,62,8,144976.5,1,0,0,9,1,7,1234,a241_15626147@gmail.com,ROLE_USER
1116,15626608,Howarde,479,Spain,Male,48,5,87070.23,1,0,1,5,0,6,1234,8668_15626608@gmail.com,ROLE_USER
1117,15723250,Teng,519,France,Male,42,8,0.0,2,1,1,6,0,6,1234,91ad_15723250@gmail.com,ROLE_USER
1118,15592583,Colman,731,France,Female,47,1,115414.19,3,0,0,10,1,6,1234,856c_15592583@gmail.com,ROLE_USER
1119,15759381,Johnson,617,Spain,Male,61,7,91070.43,1,1,1,6,0,7,1234,b166_15759381@gmail.com,ROLE_USER
1120,15585241,Butcher,756,Spain,Male,29,2,117412.19,2,1,0,1,0,5,1234,aeab_15585241@gmail.com,ROLE_USER
1121,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,10,0,5,1234,8cf6_15589358@gmail.com,ROLE_USER
1122,15672704,Jackson,809,France,Female,24,4,0.0,2,1,0,10,0,4,1234,95d2_15672704@gmail.com,ROLE_USER
1123,15789955,Hu,698,Germany,Male,56,1,112414.81,2,0,0,5,1,6,1234,ab1c_15789955@gmail.com,ROLE_USER
1124,15596800,Hill,779,Germany,Male,33,1,158456.76,1,1,1,10,1,5,1234,bbd4_15596800@gmail.com,ROLE_USER
1125,15627305,Pan,606,Spain,Male,35,7,0.0,1,1,0,6,1,5,1234,89d1_15627305@gmail.com,ROLE_USER
1126,15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,6,0,6,1234,9f54_15645316@gmail.com,ROLE_USER
1127,15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,10,0,5,1234,995e_15593973@gmail.com,ROLE_USER
1128,15647301,Bray,549,Germany,Female,45,3,143734.01,2,1,1,5,0,6,1234,ad84_15647301@gmail.com,ROLE_USER
1129,15750258,Ann,675,France,Female,32,2,155663.31,1,1,0,5,0,5,1234,821a_15750258@gmail.com,ROLE_USER
1130,15685309,Souter,669,France,Female,35,7,0.0,1,1,1,3,1,5,1234,8b73_15685309@gmail.com,ROLE_USER
1131,15628205,Greco,571,Germany,Female,34,1,101736.66,1,0,1,10,0,5,1234,a615_15628205@gmail.com,ROLE_USER
1132,15733974,Mao,500,Spain,Male,37,9,125822.21,1,1,0,6,0,6,1234,a8dc_15733974@gmail.com,ROLE_USER
1133,15762110,Anderson,628,France,Male,37,0,0.0,2,1,1,9,0,6,1234,b293_15762110@gmail.com,ROLE_USER
1134,15706899,Ma,559,France,Male,34,4,0.0,2,1,1,4,0,5,1234,819f_15706899@gmail.com,ROLE_USER
1135,15732660,Black,769,France,Female,27,2,0.0,1,1,1,3,0,5,1234,b73d_15732660@gmail.com,ROLE_USER
1136,15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,9,0,5,1234,81cc_15656121@gmail.com,ROLE_USER
1137,15614220,Benson,750,France,Male,22,5,0.0,2,0,1,6,0,4,1234,af92_15614220@gmail.com,ROLE_USER
1138,15645269,Duncan,583,France,Female,42,4,0.0,2,1,0,1,0,6,1234,a1c6_15645269@gmail.com,ROLE_USER
1139,15698510,Onwudiwe,468,Germany,Male,42,9,181627.14,2,1,0,9,0,6,1234,914e_15698510@gmail.com,ROLE_USER
1140,15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,1,0,6,1234,87c9_15569247@gmail.com,ROLE_USER
1141,15566251,Ferrari,618,France,Female,37,5,96652.86,1,1,0,5,1,6,1234,b730_15566251@gmail.com,ROLE_USER
1142,15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,6,0,6,1234,ae26_15716134@gmail.com,ROLE_USER
1143,15763625,Hazon,793,Spain,Male,41,9,0.0,2,1,0,8,0,6,1234,af43_15763625@gmail.com,ROLE_USER
1144,15605965,Henderson,630,France,Male,43,9,0.0,2,1,1,2,0,6,1234,9393_15605965@gmail.com,ROLE_USER
1145,15694821,Hardy,765,Germany,Male,43,4,148962.76,1,0,1,9,1,6,1234,b6f0_15694821@gmail.com,ROLE_USER
1146,15601688,Piccio,546,France,Male,28,8,0.0,1,1,0,8,0,5,1234,9ca5_15601688@gmail.com,ROLE_USER
1147,15575581,Dickson,614,Germany,Female,30,3,131344.52,2,1,0,3,0,5,1234,8aa2_15575581@gmail.com,ROLE_USER
1148,15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,7,0,5,1234,afe1_15671209@gmail.com,ROLE_USER
1149,15616529,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,3,0,5,1234,9e6f_15616529@gmail.com,ROLE_USER
1150,15773906,Doherty,655,France,Male,38,4,0.0,2,0,0,6,0,6,1234,b8de_15773906@gmail.com,ROLE_USER
1151,15722993,Page,700,France,Female,27,6,137963.07,1,0,0,1,0,5,1234,bb3d_15722993@gmail.com,ROLE_USER
